Wellname		: 3-BRSA-			1132-RJS
Date		: 04/05/2			018 15:36:55
					
DEPTH	AF10	AF20	AF30	AF60	AF90
M	ohm,m	ohm,m	ohm,m	ohm,m	ohm,m
5563,667	1950	1950	1950	1950	1950
5563,8193	1950	1950	1950	1950	1950
5563,9717	1950	1950	1950	1950	1950
5564,124	1950	1948,5	1950	1950	1950
5564,2764	1950	1900,7	1950	1950	1950
5564,4287	1950	1808,4	1950	1950	1950
5564,5811	1950	1686,2	1950	1947,7	1950
5564,7334	1950	1555,6	1950	1840	1865,6
5564,8862	1950	1442,9	1950	1717,8	1586,4
5565,0386	1950	1367,9	1950	1784,7	1521,7
5565,1909	1950	1340,8	1950	1927	1621,1
5565,3433	1950	1364,2	1950	1933,5	1859,1
5565,4956	1950	1435,2	1950	1944,5	1875,2
5565,6479	1950	1544,1	1950	1950	1923,1
5565,8003	1950	1672,4	1950	1950	1950
5565,9526	1950	1795,2	1950	1950	1950
5566,105	1950	1890,8	1950	1950	1950
5566,2578	1950	1945,1	1950	1950	1950
5566,4102	1950	1950	1950	1950	1950
5566,5625	1950	1950	1950	1950	1950
5566,7148	1950	1950	1950	1950	1950
5566,8672	1950	1950	1950	1950	1950
5567,0195	1950	1950	1950	1950	1950
5567,1719	1950	1928,6	1950	1950	1950
5567,3242	1950	1838,4	1950	1950	1947,2
5567,4766	1950	1692,9	1950	1950	1893,6
5567,6294	1950	1498,9	1950	1877,2	1674,6
5567,7817	1950	1292	1908,3	1357,8	1206,4
5567,9341	1950	1106,5	1622,5	1000,1	891,9
5568,0864	1681,7	821,7	1259,9	760,4	663,3
5568,2388	1154,4	664,4	1041,3	604	536,6
5568,3911	903,6	544,6	846,9	508,3	460
5568,5435	787,2	479,1	741	459,2	428,4
5568,6958	773	459,8	723,9	454,8	438,5
5568,8486	894,3	483,3	789,1	497,6	487,8
5569,001	1031,5	523,9	885,1	557	571,6
5569,1533	1233	570,9	986	609,1	652,2
5569,3057	1372,5	586,9	1013,2	636,1	703
5569,458	1257,4	570	977,5	632,2	708,4
5569,6104	1033,1	534,2	896,8	585,4	669,1
5569,7627	820,5	476	770,7	525,7	567,2
5569,915	668,3	424,1	649,4	485,9	500,5
5570,0674	562,1	379,6	555	452,4	459,4
5570,2202	477,1	340,1	474,1	394,8	406,5
5570,3726	400,5	296,5	397,3	340,8	347,8
5570,5249	331,9	257,8	335,8	294,9	299,8
5570,6772	280,4	227,5	289	257,3	261
5570,8296	245,9	205,2	253,8	227	229,5
5570,9819	217,6	186,2	224,7	204,2	204,3
5571,1343	197,9	171,1	202,7	187,1	186,3
5571,2866	182,5	160,4	187,7	174,9	173,6
5571,439	169,2	153,2	177,8	167	165
5571,5918	160,7	148,5	171,7	162,1	159,8
5571,7441	160,2	146,3	169,2	159,9	157,5
5571,8965	164,5	147,7	171,1	161,1	159,5
5572,0488	174,8	155,4	180,8	167,3	167,6
5572,2012	195,5	169,8	199,5	181,1	183,1
5572,3535	240,8	193,1	230,8	204,9	208,8
5572,5059	285,5	229,5	281,8	241,9	247,1
5572,6582	364,3	283,3	363	296	302,6
5572,8105	501,7	362,1	494	371,3	382
5572,9634	669,7	469,3	686,2	468,2	494,7
5573,1157	866,5	586,7	911,8	570,2	606,6
5573,2681	1059,7	638,9	1082,9	625,4	627,6
5573,4204	1185,4	618,9	1171,2	618,3	614,5
5573,5728	1130,9	584	1173,6	602,2	584,3
5573,7251	1011,1	552,7	1100,3	576,4	541
5573,8774	873,3	511,8	980,9	544	496,2
5574,0298	721,1	452,8	822,5	509,7	444,5
5574,1826	584	399,9	682	470,4	394,8
5574,335	488,9	357,8	577,8	424,2	357,4
5574,4873	414,2	322,4	498,8	384,7	324,7
5574,6396	358,8	294	435,7	350,3	297,3
5574,792	312,1	267,2	380,4	318,5	269,3
5574,9443	262,3	238,1	326,3	279,8	241,3
5575,0967	219,3	208,2	274,8	243,6	217,3
5575,249	187,4	181,2	231,2	212,2	194
5575,4014	167,2	160,9	199,4	187,6	175,1
5575,5542	148,8	144,6	174,3	168,1	158,7
5575,7065	136,5	132,7	157,3	151,6	146,6
5575,8589	126	123,6	144,2	137,4	137,2
5576,0112	116,4	115,2	133,6	126,9	129,2
5576,1636	110,8	108,5	124,7	117,8	123,1
5576,3159	107,7	105,5	120	111,9	119
5576,4683	106,8	104,6	118,2	110,6	115,9
5576,6206	108,1	105,8	119,1	111,9	114,2
5576,7729	112,8	109,6	123,4	117,1	118,5
5576,9258	120,1	117,3	130,6	124,1	124,2
5577,0781	128,7	124,8	137,7	131,6	130,5
5577,2305	138,5	131,6	147,6	140	138,4
5577,3828	149,9	140,2	158,7	148,2	146,6
5577,5352	163,9	149,8	171,4	157,1	155,8
5577,6875	179,6	162,1	186	166,4	164,8
5577,8398	195,3	175,2	203,7	173,5	173,8
5577,9922	209,9	186,9	219,4	182,8	185,2
5578,145	220,7	195,4	231	194,1	196,3
5578,2974	228,2	201,4	240,5	206,3	204,5
5578,4497	237,6	209,6	254,4	219,2	213,9
5578,6021	255,2	223,3	276,8	242,3	224
5578,7544	283,4	242	305,5	268,9	235,7
5578,9067	320,2	264,6	343,9	300,8	255,6
5579,0591	347	280	368,6	321,1	282,1
5579,2114	347,1	275,6	366,2	319,5	286,7
5579,3638	321,1	259	346,1	301,7	278,6
5579,5166	284,8	237,8	317,3	277,8	263,8
5579,6689	250,3	215,6	285,1	250,7	244,3
5579,8213	222,6	196,6	256,1	229,3	227,4
5579,9736	202,2	180,7	231,9	210,1	211,7
5580,126	189,9	171,4	217,3	199,4	199,8
5580,2783	186,4	168,9	213,1	198,5	195,9
5580,4307	193,7	175,1	221,7	207,9	203,2
5580,583	218,6	192,4	247,1	231	224,9
5580,7354	266,9	227	298,5	272,9	264,2
5580,8882	341,3	277,8	377,3	339,1	316,3
5581,0405	462,4	351,5	493,2	428	389,7
5581,1929	596,9	428,5	618	516,5	445,4
5581,3452	667,7	467,5	702	564,1	465
5581,4976	644,1	452,6	712,5	552,2	462,3
5581,6499	579,6	420,1	673,4	510,1	454,5
5581,8022	541,5	392	634	471,4	447,8
5581,9546	531,7	379,4	612,9	451	449
5582,1074	555,8	388,2	631,6	451,9	462,2
5582,2598	617,2	413,6	683,9	467,9	489,4
5582,4121	782,6	462,1	779	497,9	531,8
5582,5645	971,8	548,9	933,3	561,7	604,4
5582,7168	1308,2	668,6	1140,6	686,9	739,2
5582,8691	1885,7	928,8	1482,8	833,3	968,2
5583,0215	1950	1120,9	1840,8	1225,6	1428,9
5583,1738	1950	1309,3	1950	1721,3	1898
5583,3262	1950	1467,8	1950	1950	1950
5583,479	1950	1541,4	1950	1950	1950
5583,6313	1950	1541,6	1950	1924,4	1948,2
5583,7837	1950	1514,5	1950	1895,9	1941,2
5583,936	1950	1502,8	1950	1928,3	1950
5584,0884	1950	1528,7	1950	1919	1950
5584,2407	1950	1595,8	1950	1896,4	1950
5584,3931	1950	1692,4	1950	1933,8	1950
5584,5454	1950	1796,1	1950	1820,8	1950
5584,6978	1950	1882,6	1950	1857,8	1950
5584,8506	1950	1936,3	1950	1854,9	1950
5585,0029	1950	1950	1950	1862,8	1950
5585,1553	1950	1936,8	1950	1935,8	1950
5585,3076	1950	1891,4	1950	1950	1950
5585,46	1950	1826,3	1950	1950	1950
5585,6123	1950	1757,3	1950	1950	1950
5585,7646	1950	1703	1950	1950	1950
5585,917	1950	1678,1	1950	1950	1950
5586,0698	1950	1689,6	1950	1950	1950
5586,2222	1950	1734,3	1950	1950	1950
5586,3745	1950	1799,9	1950	1950	1950
5586,5269	1950	1868,1	1950	1950	1950
5586,6792	1950	1921,4	1950	1950	1950
5586,8315	1950	1947,7	1950	1950	1950
5586,9839	1950	1942,5	1950	1950	1950
5587,1362	1950	1902	1950	1950	1950
5587,2886	1950	1828,9	1950	1950	1950
5587,4414	1950	1732,9	1950	1950	1950
5587,5938	1950	1632	1950	1950	1874,1
5587,7461	1950	1545,3	1950	1950	1798,1
5587,8984	1950	1486,8	1950	1950	1675,1
5588,0508	1950	1464,2	1950	1950	1563,6
5588,2031	1950	1480	1950	1950	1574,3
5588,3555	1950	1532,3	1950	1950	1703,5
5588,5078	1950	1614,5	1950	1950	1796,1
5588,6602	1950	1713,8	1950	1950	1950
5588,813	1950	1812,5	1950	1950	1950
5588,9653	1950	1893,5	1950	1938,5	1950
5589,1177	1950	1944	1950	1926	1950
5589,27	1950	1950	1950	1914,2	1950
5589,4224	1950	1950	1950	1923,9	1950
5589,5747	1950	1950	1950	1946	1944,8
5589,7271	1950	1950	1950	1950	1908,4
5589,8794	1950	1950	1950	1950	1865,3
5590,0322	1950	1950	1950	1950	1831,5
5590,1846	1950	1950	1950	1950	1819,1
5590,3369	1950	1950	1950	1950	1833
5590,4893	1950	1950	1950	1950	1867,8
5590,6416	1950	1950	1950	1950	1910,6
5590,7939	1950	1950	1950	1950	1944,4
5590,9463	1950	1950	1950	1950	1950
5591,0986	1950	1950	1950	1950	1924,2
5591,251	1950	1950	1950	1950	1836,2
5591,4038	1950	1950	1950	1950	1683,7
5591,5562	1950	1950	1950	1950	1487,4
5591,7085	1950	1950	1950	1950	1291,3
5591,8608	1950	1950	1950	1950	1136,7
5592,0132	1950	1950	1950	1950	1045,5
5592,1655	1950	1950	1950	1950	1025,8
5592,3179	1950	1942,1	1950	1950	1084,7
5592,4702	1950	1860,1	1950	1950	1210,7
5592,6226	1922,7	1699,7	1950	1950	1481,6
5592,7754	1823,4	1473	1950	1950	1882,2
5592,9277	1652,2	1214,5	1942,2	1926,6	1927,9
5593,0801	1411	977,7	1652,5	1478,7	1552,4
5593,2324	1168	766,8	1091,7	862,6	996,3
5593,3848	806,8	504,2	685,6	560	612,2
5593,5371	455,3	356,3	481,6	399	420,4
5593,6895	307,1	270,9	350,1	288,3	301,8
5593,8418	232,1	215,5	261,9	231,4	225,4
5593,9946	190,9	177,3	211,5	191,6	182,5
5594,147	162	150,5	179,1	165,2	153,8
5594,2993	140,1	130,5	153,6	148,2	135,5
5594,4517	122,8	115,2	134,9	135,6	122,1
5594,604	110,4	103,7	121,3	125,1	114,1
5594,7563	103,5	96,13	112,4	116,7	110,2
5594,9087	99,88	91,6	106,8	109,5	109,2
5595,061	95,02	88,24	101,9	103,2	106,1
5595,2134	93,92	85,21	97,01	97,43	101,6
5595,3662	92,29	80,64	90,21	90,14	94,59
5595,5186	83,57	73,76	80,97	80,61	84,26
5595,6709	72,29	64,88	69,9	69,17	71,68
5595,8232	61,26	55,62	58,89	58,18	59,67
5595,9756	52,11	47,94	49,97	49,41	49,96
5596,1279	45,83	42,58	43,87	43,57	43,64
5596,2803	43,33	40,4	41,32	41,01	40,7
5596,4326	43,94	40,88	41,66	41,14	40,75
5596,585	46,73	42,75	43,52	42,86	42,33
5596,7378	50,11	44,58	45,46	44,52	43,59
5596,8901	52,11	45,65	46,57	44,45	44,9
5597,0425	51,52	44,17	44,91	42,59	43,61
5597,1948	48,63	40,98	41,56	39,97	40,3
5597,3472	44,48	37,87	38,64	37,21	37,36
5597,4995	40,7	35,63	35,89	34,93	34,86
5597,6519	36,97	33,25	33,37	32,69	32,31
5597,8042	34,59	32,32	32,42	31,78	31,5
5597,957	34,54	32,57	32,63	32,2	31,81
5598,1094	36,92	34,3	34,33	33,99	33,64
5598,2617	41,82	37,85	37,84	37,53	37,46
5598,4141	49,01	43,06	43,37	42,91	43,3
5598,5664	57,32	49,64	50,18	49,41	50,59
5598,7188	64,87	56,02	57,35	56,28	58,32
5598,8711	69,86	59,96	62,23	61,07	63,19
5599,0234	70,51	60,5	63,17	61,21	63,2
5599,1758	64,45	58,04	60,38	58,48	59,27
5599,3286	57,24	52,73	54,64	53,48	53,3
5599,481	49,92	46,44	48,17	47,15	45,63
5599,6333	43,25	40,58	42,17	41,48	40,57
5599,7856	38,12	36,42	37,81	37,39	36,46
5599,938	36,24	34,84	36,1	35,88	34,65
5600,0903	38,11	36,32	37,63	37,43	36,41
5600,2427	42,89	40,75	42,37	42,43	41,24
5600,395	49,97	47,47	49,85	50,19	48,84
5600,5474	57,78	54,99	58,51	59,25	58,16
5600,7002	62,97	60,19	64,71	65,68	64,34
5600,8525	63,39	60,26	64,87	65,7	63,72
5601,0049	57,57	54,82	58,78	59,27	57,48
5601,1572	49,11	47,71	51,42	51,78	50,26
5601,3096	44,76	43,39	46,13	46,28	44,32
5601,4619	40,88	39,79	41,87	42,07	40,27
5601,6143	39	37,93	39,72	39,82	39,13
5601,7666	39,98	38,32	39,97	39,61	39,62
5601,9194	41,81	40,08	41,53	40,97	41,19
5602,0718	44,28	42,81	44,08	43,12	44,86
5602,2241	48,92	46,64	47,64	46,11	48,6
5602,3765	54,99	51,94	53,08	50,73	52,08
5602,5288	62,25	57,96	59,43	55,93	56,62
5602,6812	73,29	67,09	68,37	62,54	61,9
5602,8335	84,51	76,51	78,5	70,49	70,31
5602,9858	93,74	83,92	86,53	77,71	78,12
5603,1382	95,83	85,05	87,7	79,62	79,29
5603,291	89,02	78,45	80,87	74,4	73,11
5603,4434	77,63	68,63	71,01	66,1	64,08
5603,5957	67,85	60,45	62,95	59,13	56,75
5603,748	61,96	55,69	58,35	55,31	52,41
5603,9004	59,54	53,82	56,76	54,2	50,69
5604,0527	59,4	53,67	57,02	54,5	51,26
5604,2051	59,31	54	57,79	55,17	51,85
5604,3574	58,61	53,84	57,92	55,24	52,34
5604,5098	56,78	52,74	56,87	54,63	52,39
5604,6626	54,16	50,92	54,96	53,59	52,37
5604,8149	51,42	49,08	53,01	52,53	52,11
5604,9673	49,59	47,77	51,76	52,1	52,39
5605,1196	49	47,49	51,66	52,47	53,5
5605,272	49,65	48,38	52,73	53,53	55,55
5605,4243	51,23	50,08	54,53	55,02	57,89
5605,5767	53,33	52,12	56,75	56,62	59,85
5605,729	55,87	54,49	58,95	58,21	61,62
5605,8813	58,92	57,21	61,31	60,06	62,77
5606,0342	63,69	61,02	65,19	63,83	65,68
5606,1865	70,84	68,89	73,55	71,58	72,76
5606,3389	81,85	81,91	86,92	83,78	83,96
5606,4912	99,44	98,27	105	100,7	98,48
5606,6436	127,4	125,7	137,6	129,8	122,8
5606,7959	174,6	167,5	187,3	166,9	157,9
5606,9482	254,5	215,8	250,4	213,4	204,4
5607,1006	363,1	273,4	339	272,7	260,3
5607,2534	513,8	342,6	466,1	340,5	324,6
5607,4058	740	429,4	647,4	411,2	407,8
5607,5581	1070,3	549,3	898,9	515,4	519,8
5607,7104	1276,7	738,3	1249,8	702,1	669,1
5607,8628	1549,7	907,8	1681	1012,2	872,8
5608,0151	1655	1000	1906,9	1471,3	1098,2
5608,1675	1651,9	1013,3	1950	1683,9	1068,2
5608,3198	1534,8	904,4	1806,4	1457,6	808,2
5608,4722	1257,6	795,5	1282,1	937,7	646,2
5608,625	884,7	545	770,4	602,8	524,2
5608,7773	523,8	348,1	513,6	399,3	356,7
5608,9297	315,9	263,6	379,6	309,9	286,1
5609,082	222,4	207,6	278,5	241,1	224,7
5609,2344	180,9	174,7	226,9	199,1	179,2
5609,3867	166,7	170,2	218,7	186	171,4
5609,5391	173,1	183,9	239	199,6	181,4
5609,6914	202	213,6	280,4	226,8	201,8
5609,8438	249,3	254,3	351,2	273,1	242
5609,9966	318,6	310,3	404,3	328,4	291,3
5610,1489	341,7	298,4	364,3	322,7	277,9
5610,3013	259,3	228,1	284,7	251,8	215,3
5610,4536	171,1	159,4	201,1	177,7	152,7
5610,606	118,8	114,8	141	128,4	110,4
5610,7583	90,51	89,55	106,1	100,2	86,56
5610,9106	73,23	74,1	85,34	81,94	70,98
5611,063	64,83	66,04	74,65	72,26	64,28
5611,2158	61,38	63,6	71,28	68,7	62,77
5611,3682	62,89	66,42	74,54	70,91	66,33
5611,5205	71,84	75,81	86,22	80,8	76,72
5611,6729	87,81	92,7	107,8	98,94	99,05
5611,8252	113,3	119,3	143	126,8	130,4
5611,9775	146,3	153,2	181,3	162,1	159,9
5612,1299	168,6	161,3	185,1	176,7	165,3
5612,2822	145,4	135,6	157,5	152,3	144,2
5612,4346	107,5	102,8	120,7	116,5	111,5
5612,5874	80,16	78,43	91,13	89,63	81,64
5612,7397	63,32	62,78	71,4	71,74	65,08
5612,8921	52,78	52,81	58,87	59,15	54,01
5613,0444	46,27	46,32	50,7	50,81	47,06
5613,1968	41,62	42,13	45,53	45,37	42,36
5613,3491	39,04	39,17	42,15	42,07	39,64
5613,5015	37,83	37,93	41,03	41,28	39,19
5613,6538	38,31	39,09	42,56	43,12	40,84
5613,8062	42,34	43,14	47,33	48,54	46,03
5613,959	48,78	50,56	55,98	58,32	55,65
5614,1113	58,13	60,09	67,1	71,13	68,57
5614,2637	67,47	67,84	76,41	82,01	80,25
5614,416	67,07	68,71	77,87	83,94	84,76
5614,5684	60,87	62,41	70,66	75,84	78,99
5614,7207	52,34	53,3	59,62	63,37	67
5614,873	45,38	46,07	50,64	53,25	57,42
5615,0254	40,7	41,35	44,11	45,65	50,57
5615,1782	37,95	38,48	40,05	39,35	43,36
5615,3306	36,94	37,21	38	36,75	38,45
5615,4829	38,37	37,52	37,82	36,22	37,34
5615,6353	39,18	38,22	37,83	36,05	36,63
5615,7876	39,19	38,42	38,24	36,69	36,82
5615,9399	39,55	38,93	38,99	37,73	37,56
5616,0923	43,05	41,4	41,55	42,06	40,9
5616,2446	50,39	47,65	48,47	50,42	48,29
5616,397	61,95	57,17	59,79	61,2	59,73
5616,5498	81,19	70,98	75,27	74,9	75,3
5616,7021	113,8	96,77	104,8	103	106,5
5616,8545	170,1	143	159,8	147,3	164,5
5617,0068	281,5	226,3	262	231,8	268,9
5617,1592	570,5	398,6	456,9	427,2	422
5617,3115	1071,7	640	666,8	601,4	621,2
5617,4639	1437,2	879,5	1099,4	841,3	1005,7
5617,6162	1765,3	933,6	1495,7	1055,3	1208,8
5617,7686	1839,4	940,4	1708,1	985,3	848,6
5617,9214	1920,6	899,4	1835,3	863,9	768,3
5618,0737	1874,9	839,3	1833,8	738,5	707,8
5618,2261	1784	780,7	1677,6	656,3	631,4
5618,3784	1615,5	715,8	1421,1	542,7	677,1
5618,5308	1349,3	623,9	1077,9	568	672
5618,6831	920,2	502,8	760,5	544	525,9
5618,8354	560	363,9	505,3	401,3	386,2
5618,9878	344,2	248,7	328,5	281,4	274,8
5619,1406	218,7	175,6	222,6	202,7	194
5619,293	153,2	133,4	163,2	155,6	145,8
5619,4453	117,3	106,8	125,9	122,5	116,9
5619,5977	99,48	92,29	106	102,7	102,1
5619,75	92,66	87	98,21	94,06	96,92
5619,9023	94,95	90,16	101,3	96,43	101,1
5620,0547	108,3	103,7	117,3	110,8	118
5620,207	137,3	130	147	137,5	150,4
5620,3594	181,4	167,6	197,4	180	207,5
5620,5122	261,2	234,4	284,5	259,3	291,8
5620,6646	369	315,2	389,5	359	389,9
5620,8169	450,9	375,2	485	442,7	491,9
5620,9692	481,4	397,4	556,4	503,6	557,7
5621,1216	470,7	386,8	576,2	519,2	544,6
5621,2739	425	359,6	538,6	483,1	503,3
5621,4263	376,5	327,2	471	419,4	433,6
5621,5786	331	293,5	401,6	354,1	368,2
5621,731	281,6	260,3	341,2	297,3	313
5621,8838	246,9	231,3	292,9	255,7	268,1
5622,0361	220	208,3	258	226,8	235,6
5622,1885	204	191,9	233,3	208,1	212,7
5622,3408	197,7	181,7	217,1	196,4	198
5622,4932	197,2	178,7	210,4	197	193,6
5622,6455	198,6	177,7	206,8	197,8	188,7
5622,7979	205,1	179,6	206,2	192,3	183
5622,9502	215,7	185,3	210	191	182,4
5623,103	232,6	196,9	219,9	194,3	187,5
5623,2554	247,9	203,9	224,8	190,4	187,2
5623,4077	229,5	192,4	209,9	172,4	171,1
5623,5601	186,8	160	172,6	142,5	138,2
5623,7124	141,9	123	131,1	111,2	105,6
5623,8647	108,4	94,68	100,1	88,05	84,12
5624,0171	85,5	76,33	80,35	71,76	69,41
5624,1694	73,81	66,82	70,26	63,1	60,93
5624,3218	70,64	64,13	67,61	61,33	59,24
5624,4746	74,72	67,61	71,71	65,44	63,44
5624,627	88,1	78,21	83,9	76,77	74,37
5624,7793	110,3	96,72	105,3	96,02	93,19
5624,9316	141,6	123,5	137,7	125,5	122,3
5625,084	191,8	162,1	185,1	170	160,7
5625,2363	245,7	204,5	237,3	216,7	201
5625,3887	269,5	230,4	272,2	249,8	233,2
5625,541	269,4	232,1	280,7	260,3	241,9
5625,6934	247,2	212,6	261,4	245,2	223,3
5625,8462	202,4	181,4	223,3	212	195,4
5625,9985	160,8	148,2	179,4	173	163,9
5626,1509	128,8	121,3	142,9	138,2	132,8
5626,3032	107,6	101,8	117	113	112,1
5626,4556	92,92	88,26	99,04	95,49	96,13
5626,6079	83,06	79,29	87,47	84,41	83,37
5626,7603	77,91	74,37	81,16	78,59	77,26
5626,9126	79	74	80,25	77,95	77,05
5627,0654	83,09	78,14	84,22	81,4	80,49
5627,2178	89,79	86,02	92,13	88,74	87,86
5627,3701	102	97,83	104,3	100	100,8
5627,5225	119,3	114,2	122,1	114,1	116,1
5627,6748	141,9	135,7	147,2	132	137,7
5627,8271	181	164,8	183,7	156,1	166,3
5627,9795	225,9	201,1	231,6	190	207,5
5628,1318	269,3	233,5	272,6	229,3	250,4
5628,2842	283,3	233,3	271,1	244,1	251,8
5628,437	243,6	197	232,1	213,7	218,2
5628,5894	186,7	160,3	193	183,4	185,3
5628,7417	153,7	137,3	163,6	162,4	159
5628,894	131,7	120,1	142,3	142,7	140,6
5629,0464	121,7	112,5	132,3	130,7	131,6
5629,1987	120	110,4	128,7	126	129,1
5629,3511	123,2	113,6	131	126,3	132,4
5629,5034	129,2	119,5	137,1	129,9	138
5629,6558	140,1	128,5	147,1	136,9	147,1
5629,8086	158,7	143,8	165,3	154,9	164,3
5629,9609	191	176,7	205,1	190,4	200,6
5630,1133	252,2	229,3	266,5	245,3	260
5630,2656	376,5	325,4	397,2	367	371,6
5630,418	668,5	523,4	625,5	556,2	552
5630,5703	1035,7	775,4	858,2	771,3	786,7
5630,7227	1590,2	990,5	1256,9	1017,2	1002,9
5630,875	1858,7	1030,1	1630,3	1255,3	1173,9
5631,0278	1937,1	1053,3	1834,1	1259,5	1352,6
5631,1802	1950	1053,3	1935,2	1177,7	1396,2
5631,3325	1950	1026,2	1950	1201	1368,3
5631,4849	1950	986	1950	1242,6	1278,5
5631,6372	1950	945,2	1950	1242,9	1160,6
5631,7896	1950	912,5	1950	1297,4	1047,9
5631,9419	1950	891,5	1950	1403,8	999,6
5632,0942	1931,2	879,6	1950	1420,4	982,7
5632,2466	1860,7	875,1	1950	1354,7	962,9
5632,3994	1753,3	870,2	1925,7	1194,6	919
5632,5518	1648,1	868,3	1854,2	1001,9	849,4
5632,7041	1432,9	833,4	1692,4	818,4	760,7
5632,8564	1195,6	765	1511,3	666,6	666
5633,0088	1070,2	697,9	1326,4	582,9	585,5
5633,1611	962,4	642,6	1183,3	532,9	534,1
5633,3135	880,1	600	1094,5	518,3	508,6
5633,4658	905,4	591,2	1101,7	543	516,7
5633,6182	1013,2	619,3	1205,8	616,8	565,4
5633,771	1122	658	1336,9	741,3	636,4
5633,9233	1338,6	712,1	1498,9	862,9	773,7
5634,0757	1390,6	708,2	1491,7	903,7	893,6
5634,228	1205	648,8	1297,8	838,7	864
5634,3804	928,2	546,1	1037,9	702,1	777,6
5634,5327	703,7	466,2	827,9	568,2	672,4
5634,6851	569,6	421,3	673	457,9	570,7
5634,8374	479,4	375,4	558,6	404,9	476,4
5634,9897	431,2	352,9	502,9	377,7	431,9
5635,1426	397,3	331,9	442,4	341,5	376,7
5635,2949	369,2	308	413	336,8	358,8
5635,4473	342,8	285,7	376,1	326,2	332,6
5635,5996	296	253,3	321,2	280	285
5635,752	243,5	206,3	254,2	229	229,5
5635,9043	196,4	167,2	201,7	185,3	184,3
5636,0566	159,9	141,2	169,2	157,8	155,2
5636,209	134,1	121,5	140	131,6	130,8
5636,3618	118,2	108,5	122,7	115,3	115,9
5636,5142	111,3	105,2	117,4	108	110
5636,6665	114,7	110,5	122,4	111,8	113,9
5636,8188	131	126,2	139,7	126,3	128,6
5636,9712	164,1	157	175,4	154,5	158,6
5637,1235	222,8	205	236,7	197,2	203,9
5637,2759	320,8	286,9	347,2	284,4	286,6
5637,4282	485	411,5	521,7	434	415,6
5637,5806	767,5	570,4	707,5	570,6	517,7
5637,7334	935,3	673,4	826,7	632,5	579,6
5637,8857	849,4	642,6	782,1	613,4	597,1
5638,0381	605,4	498,9	596,5	531,5	460,1
5638,1904	365,5	328,2	427,5	370,5	288,1
5638,3428	221,9	213,9	277,1	235,8	200,9
5638,4951	157,4	154,6	191,4	171	159,5
5638,6475	123,3	121,9	145,9	132,7	129,3
5638,7998	110	108,9	127,3	118	120,1
5638,9521	108,9	108,5	125,7	116,9	119,7
5639,105	118,8	119,3	138,4	126,9	128,3
5639,2573	145,3	143,9	169,1	149,4	151,6
5639,4097	185,7	186	222,7	186,5	190,1
5639,562	252,6	250,6	303,1	237,1	249,6
5639,7144	321,6	324,4	390,3	288,2	291,3
5639,8667	363,8	365,9	448,2	314,5	304,3
5640,019	389,4	376,5	482,5	320,1	297,2
5640,1714	423,8	393,2	533,9	341,5	315
5640,3242	505,8	437,5	629,5	380,7	334,3
5640,4766	655,3	514	782,4	446,4	369,6
5640,6289	950,2	614,9	888	549,4	426,9
5640,7813	1010,8	614,4	807,9	550,2	443,3
5640,9336	810,6	499,8	659,2	482,1	402,7
5641,0859	504,5	360,2	493,2	375,5	302,5
5641,2383	310,8	252,5	336,7	266,8	235,1
5641,3906	225,9	192,5	241,2	204,7	195,8
5641,543	175,6	155,6	187,3	167,5	168,7
5641,6958	149,4	134,9	157	144,9	147,5
5641,8481	135,1	123,6	140,8	130,5	132,5
5642,0005	130,3	120,2	135,3	123,3	125,7
5642,1528	136,9	125,8	141	125,6	128,9
5642,3052	158,9	144,1	161,9	142,1	144,7
5642,4575	197	176,4	198	168,3	172
5642,6099	250,5	216,9	251,4	202,9	207,3
5642,7622	352	287,7	346,7	264,1	262,7
5642,9146	534,9	402,5	500	374,5	352,5
5643,0674	874,6	541,5	682,1	506	491,9
5643,2197	1434	699,9	939	653,7	663,9
5643,3721	1752,1	864	1350,5	826,9	855,1
5643,5244	1813,6	955,4	1722,1	1010,8	1113,9
5643,6768	1815	1013,7	1898,1	1171,2	1451,4
5643,8291	1755,7	1041,8	1950	1047,6	1682,7
5643,9814	1651,3	1028,6	1950	948,6	1670,5
5644,1338	1539,4	988,7	1950	942,5	1443,5
5644,2866	1451,1	945,1	1950	882,9	1304,7
5644,439	1405,8	916,9	1950	857,5	1078,6
5644,5913	1411,9	914,3	1950	988,4	1026,6
5644,7437	1468,4	939,3	1950	1189,2	1098,1
5644,896	1563,7	987,9	1950	1341,6	1194,9
5645,0483	1674,4	1050,5	1950	1487	1343,8
5645,2007	1766,2	1111,4	1950	1498,2	1406,7
5645,353	1805,3	1150,9	1950	1367,1	1403,8
5645,5054	1775,7	1152,1	1950	1208,2	1350,6
5645,6582	1686,2	1108,3	1950	950,4	1129,2
5645,8105	1571,1	1029,1	1919,6	821,9	924,3
5645,9629	1334,2	941,9	1792,5	744,2	831,1
5646,1152	1177,8	820,7	1565,6	643,9	756,7
5646,2676	1097,6	704,3	1302,8	628,8	706,6
5646,4199	981,8	596,6	1025,4	588,7	598,2
5646,5723	784,9	487,8	773,2	502,6	492,9
5646,7246	578,3	384,7	569,3	410	392,5
5646,877	411,9	302,8	422,7	326,3	306,5
5647,0298	303	248,3	329,3	268,9	241,4
5647,1821	241,7	207,5	262	220,1	201,1
5647,3345	214,3	189	231,9	196,4	183,7
5647,4868	213	192,5	233	195,2	184
5647,6392	236,6	213,9	258,8	213,4	202,1
5647,7915	286	251,6	306,2	245,4	231,8
